gene_id	symbol	mrna_half_life_h	prot_half_life_h	measurement_group
MGI:1916559	Slc16a13	7.999999999999998	66.94000000000003	Slc16a13;Mct13
MGI:1916617	Glrx2	17.160000000000004	8.789999999999997	Glrx2;Grx2;AL592403.1-008;mCG_19762
MGI:1916622	Mocs3	3.4099999999999997	80.80000000000003	Mocs3;Uba4
MGI:1916658	Dnajc17	10.640000000000002	28.470000000000006	Dnajc17;RP23-15I21.7-001
MGI:1916706	Commd10	12.1	131.89999999999995	Commd10
MGI:1916709	Ubl7	11.709999999999999	15.100000000000003	Ubl7
MGI:1916724	Vps37b	4.26	13.7	Vps37b
MGI:1916732	Nup35		22.29	Nup35;Mp44;Nup53
MGI:1916737	Ndufaf5	12.660000000000002	1186.0000000000005	
MGI:1916749	Tsr2	10.179999999999998	23.380000000000003	Tsr2
MGI:1916777	Mrps9	7.719999999999998	132.97999999999993	Mrps9;mg637
MGI:1916785	Ten1	13.110000000000001	50.58	2310004N24Rik;RP23-174D24.1;RP23-174D24.1-001
MGI:1916800	Bst2	19.149999999999995	8.89	Bst2
MGI:1916801	2310022B05Rik	13.18	10.679999999999998	
MGI:1916806	Bod1	9.809999999999999	15.3	Fam44b;2310022M17Rik
MGI:1916818	Vkorc1l1		88.93999999999997	Vkorc1l1
MGI:1916840	Gpx8	8.24	14.240000000000002	Gpx8
MGI:1916847	Afg3l2	10.849999999999998	95.66	Afg3l2
MGI:1916851	Dab2ip	8.3	48.980000000000004	Dab2ip;RP23-4L24.1-004;Kiaa1743;RP23-4L24.1-002;RP23-4L24.1-010;RP23-4L24.1-009;RP23-4L24.1-003;RP23-4L24.1-012
MGI:1916858	Sec24d	10.060000000000002	28.990000000000002	Sec24d
MGI:1916863	Pofut2	11.64	75.29999999999998	Pofut2
MGI:1916867	Pitrm1	18.16	494.27000000000015	Pitrm1;Kiaa1104;Ntup1
MGI:1916882	Arhgef12	11.669999999999998	41.61	Arhgef12;Kiaa0382;Larg
MGI:1916889	Exosc8	8.559999999999999	34.690000000000005	Exosc8;Rrp43;mKIAA4013
MGI:1916906	Pir	15.970000000000002	63.829999999999984	Pir;RP23-202H24.1-004
MGI:1916913	Ddx51	9.86	20.750000000000004	Ddx51
MGI:1916916	Psmg4	14.87	127.91999999999999	Psmg4;Pac4
MGI:1916918	Vma22	4.63	26.280000000000005	Ccdc115
MGI:1916922	Txndc15	12.140000000000002	5.41	Txndc15
MGI:1916924	Mif4gd	8.449999999999998	37.43999999999999	Mif4gd;RP23-392H19.14-006;RP23-392H19.14-005
MGI:1916925	Pxdn	21.099999999999998	5.03	Pxdn;Kiaa0230
MGI:1916933	Emc10	23.06	22.560000000000002	
MGI:1916934	Aarsd1	9.62	23.920000000000005	Aarsd1;RP23-124N11.1-001;RP23-124N11.1-002
MGI:1916937	Ypel5	5.949999999999999	14.750000000000002	Ypel5
MGI:1916942	Hddc2	11.11	102.14000000000001	Hddc2
MGI:1916944	Tatdn1	4.79	572.8900000000001	Tatdn1
MGI:1916951	Slc7a6os	5.52	13.19	Slc7a6os
MGI:1916952	Ndufaf1	3.88	169.17	Ndufaf1;Cia30
MGI:1916953	Oxnad1	7.610000000000002	83.93000000000004	Oxnad1
MGI:1916960	Arap1	15.74	23.139999999999997	Arap1;Centd2;Kiaa0782
MGI:1916962	Prpf38a	7.749999999999999	25.72	Prpf38a
MGI:1916963	Pin4		44.709999999999994	Pin4
MGI:1916966	Trip13	8.13	58.25000000000002	Trip13
MGI:1916969	Cad	26.890000000000004	85.59000000000002	Cad;mCG_23490
MGI:1916974	Rnaseh2a	12.63	21.74	Rnaseh2a;Rnasehi
MGI:1916976	Smyd3	16.490000000000002	29.1	Smyd3;Zmynd1
MGI:1916977	Usp46	8.72	45.20000000000001	Usp12;Ubh1;Usp46
MGI:1916981	Gemin7	6.45	23.609999999999996	Gemin7
MGI:1916983	Paox		79.52999999999999	Paox;Pao
MGI:1916987	Ttl	7.37	24.67	Ttl
MGI:1916990	Dph5	5.3	180.57999999999998	Dph5;mCG_4661
MGI:1916996	Znhit6	11.770000000000001	9.460000000000003	Znhit6
MGI:1917023	Timm29	5.29	278.74000000000007	
MGI:1917029	Pphln1	8.91	6.45	Pphln1
MGI:1917036	Tprkb	6.06	34.17999999999999	Tprkb
MGI:1917040	Med30	9.87	21.470000000000002	Med30;Thrap6;Trap25
MGI:1917042	Med6	4.33	31.960000000000004	Med6
MGI:1917052	Cox11	5.45	64.38999999999997	Cox11;RP23-171O21.1-002
MGI:1917056	Slc39a11	17.139999999999997	41.73	Slc39a11;Zip11;RP23-326P8.2-007;RP23-326P8.2-003
MGI:1917057	Trim32	3.8199999999999994	18.2	Trim32
MGI:1917084	Rab43	7.77	36.11	Rab43;mCG_141535
MGI:1917110	Eif1ad	8.72	8.18	Eif1ad
MGI:1917113	Ttc39b	6.33	20.4	Ttc39b
MGI:1917118	Ppie	7.759999999999999	70.21000000000001	Ppie;Cyp33
MGI:1917125	Ndufa11	32.65999999999999	50.63999999999999	Ndufa11
MGI:1917128	Snrpf	10.630000000000003	90.16000000000001	Snrpf
MGI:1917129	Golph3l	4.37	38.87	Golph3l
MGI:1917132	Ints14	7.669999999999999	53.34999999999999	
MGI:1917143	Coa7	10.07	98.71	
MGI:1917152	Mrto4	8.58	47.83	Mrto4;Mrt4;2610012O22Rik;RP23-247I1.8-002;mCG_122343
MGI:1917156	Slc25a32	3.9299999999999997	39.39000000000001	Slc25a32;Mftc
MGI:1917160	Slc25a24	8.4	506.1400000000001	Slc25a24;Scamc1
MGI:1917162	Nup43	6.34	124.09999999999997	Nup43
MGI:1917164	Ints4	14.050000000000002	21.219999999999995	Ints4
MGI:1917170	Polr2i	13.240000000000002	31.199999999999996	Polr2i
MGI:1917171	Hnrnpa3	7.510000000000001	186.17626889590417	Hnrnpa3;Hnrpa3;RP23-374O4.1-003
MGI:1917172	Vrk2	7.28	54.53000000000001	Vrk2
MGI:1917205	Fars2	18.22	18.47	Fars2;Fars1
MGI:1917206	Ptcd3	6.920000000000001	69.27999999999999	Ptcd3
MGI:1917207	Cdc16	9.23	39.11000000000001	Cdc16;Anapc6
MGI:1917211	Rpp25l	4.48	33.95000000000001	2810432D09Rik;RP23-167I12.3;RP23-167I12.3-001;mCG_141965
MGI:1917226	Galk2	17.0	211.24000000000007	Galk2;RP23-386I21.1-004
MGI:1917244	Ddi2	4.49	35.32999999999999	Ddi2
MGI:1917271	Nt5dc2	18.37	40.02	Nt5dc2
MGI:1917275	Acot7		148.60999999999999	Acot7;Bach
MGI:1917278	Dop1b		145.59	Dopey2;Kiaa0933
MGI:1917285	Rab28	8.89	35.75999999999999	Rab28
MGI:1917294	Tut1	4.92	12.54	Tut1;Rbm21
MGI:1917297	Trnt1	6.72	121.85000000000004	Trnt1
MGI:1917302	Prpf4	6.1	118.96999999999996	Prpf4
MGI:1917328	Nol7	13.38	13.540000000000001	Nol7;MNCb-1192
MGI:1917329	Golm1	15.410000000000002	9.680000000000001	Golm1;Golph2
MGI:1917338	Meaf6	4.77	35.61999999999999	Eaf6
MGI:1917343	Ube2q1	9.059999999999999	29.75	Ube2q1;Ube2q
MGI:1917345	Zfp512	6.45	58.22999999999998	Znf512;Kiaa1805;Zfp512
MGI:1917349	Smc4	8.94	48.769999999999996	Smc4;Capc;Smc4l1
MGI:1917351	Cyp4f16	11.289999999999997	15.400000000000002	Cyp4f16;677156;Cyp4f37;EG623748;mCG_125471
MGI:1917360	Ifi35	11.289999999999997	174.41	Ifi35
MGI:1917370	Yars2	6.14	69.99	Yars2
MGI:1917374	Trim47	4.999999999999999	26.18	Trim47
MGI:1917378	Oxsr1	6.489999999999999	96.68	Oxsr1;Osr1;mKIAA1101
MGI:1917394	Lrch3	4.61	13.17	Lrch3;mCG_130130
MGI:1917410	Vps36	11.58	104.16000000000004	Vps36
MGI:1917431	Ythdf1	5.260000000000001	39.589999999999996	Ythdf1;RP23-359C15.7-002;mCG_6742
MGI:1917436	Fam162a	15.050000000000004	126.30999999999996	Fam162a;E2ig5
MGI:1917446	Actr1b	12.250000000000002	86.82	Actr1b
MGI:1917447	Srp68	8.23	117.62000000000002	Srp68;RP23-174D24.5-001;mCG_6849;RP23-174D24.5-002
MGI:1917457	Taco1	4.59	67.18000000000004	Ccdc44
MGI:1917458	Med23	7.029999999999999	69.71999999999997	Med23;Crsp3;Kiaa1216;Sur2
MGI:1917473	Nars1	12.74	667.35	Nars
MGI:1917475	Ppil3	8.370000000000001	22.929999999999996	Ppil3;Cyp10l
MGI:1917483	Cd2bp2	6.299999999999999	21.630000000000003	Cd2bp2
MGI:1917489	Gtf3c5	7.12	30.470000000000006	Gtf3c5
MGI:1917493	Skic8	9.530000000000001	95.24000000000004	Wdr61
MGI:1917497	Psmd1	19.69	63.12000000000002	Psmd1
MGI:1917498	Dazap1	9.189999999999998	209.47	Dazap1
MGI:1917507	Atp5mj	10.89	36.3	Mp68
MGI:1917535	Rpf1	4.24	9.31	Bxdc5;Rpf1
MGI:1917547	Gcc2	11.48	29.920000000000005	Gcc2;Kiaa0336
MGI:1917560	Plscr3	12.890000000000002	31.589999999999993	Plscr3;RP23-422L16.10-003
MGI:1917562	Cactin	7.300000000000001	25.940000000000005	2510012J08Rik
MGI:1917564	Rabep2	7.6800000000000015	69.10000000000001	Rabep2;Rabpt5b
MGI:1917566	Ndufab1	6.45	60.23999999999998	Ndufab1
MGI:1917580	Bclaf1	10.620000000000001	74.62999999999998	Bclaf1;Btf;Kiaa0164
MGI:1917583	Polr1g	5.17	29.110000000000007	Cd3eap;Ase1;Paf49
MGI:1917585	Reep6	13.7	56.360000000000014	Reep6;Dp1l1;Tb2l1
MGI:1917592	Ptges2	10.820000000000002	88.03999999999998	Ptges2;RP23-375I1.1-001;mCG_17426;Gbf1;Pges2
MGI:1917598	Ube3d	9.579999999999998	29.71999999999999	Ube2cbp;H10bh
MGI:1917599	Copb1	12.54	89.80999999999997	Copb1;Copb
MGI:1917600	Basp1	14.460000000000003	65.59000000000003	Basp1;Nap22
MGI:1917601	Ppp4r1	10.199999999999998	74.59	Ppp4r1
MGI:1917606	St13	13.870000000000001	105.37	St13;Fam10a1;Hip
MGI:1917608	Steap1	12.309999999999999	12.030000000000001	Steap1;Steap
MGI:1917611	Lman1	17.48	135.87000000000006	Lman1;Ergic53
MGI:1917629	Fam114a2		113.98000000000005	Fam114a2
MGI:1917637	Ttc9c	6.05	44.85999999999999	Ttc9c
MGI:1917649	Wwtr1	8.360000000000001	5.990000000000001	Wwtr1;Taz
MGI:1917655	Calml3	10.1	115.89000000000003	Calm1;Calm;Cam;Cam1;Calm2;Cam2;Camb;Calm3;Cam3;Camc;Calml3
MGI:1917656	Vps26b	15.229999999999997	101.35000000000004	Vps26b
MGI:1917670	Arpin	13.39	50.96999999999999	
MGI:1917672	Ints2	7.989999999999999	9.66	Ints2;Kiaa1287
MGI:1917678	Polr3b	14.170000000000003	21.749999999999996	Polr3b
MGI:1917680	Tbce	3.4200000000000004	108.63000000000004	Tbce
MGI:1917682	Rufy2	8.419999999999998	22.76	Rufy2;Kiaa1537
MGI:1917685	Inf2	9.3	42.85999999999999	Inf2
MGI:1917689	Taf15	6.789999999999999	64.28000000000003	Taf15
MGI:1917701	Dhrs13	5.37	48.970000000000006	Dhrs13
MGI:1917715	Wdr77	9.320000000000002	56.02	Wdr77;Mep50
MGI:1917720	Rprd1b	5.07	111.59000000000003	Rprd1b;Crept
MGI:1917722	Atad2	5.839999999999999	5.11	Atad2
MGI:1917728	Mipep	18.409999999999997	265.7499999999999	Mipep
MGI:1917745	Atp6ap2	22.29	6.349999999999999	Atp6ap2;Atp6ip2
MGI:1917747	Arhgap17	6.21	51.13	Arhgap17
MGI:1917770	Glipr2	9.66	33.290000000000006	Glipr2;Gapr1
MGI:1917777	Stambp	5.78	39.29999999999999	Stambp;Amsh
MGI:1917789	Myl6b		78.22000000000003	Myl6b
MGI:1917794	Tmem242	11.499999999999998	8.88	
MGI:1917799	Tln2	25.880000000000003	75.84691819711594	Tln2
MGI:1917806	Slc25a33	6.09	22.57	Slc25a33
MGI:1917810	Wars2	7.510000000000001	131.77	Wars2
MGI:1917814	Prxl2a		278.08000000000004	5730469M10Rik
MGI:1917818	Cpne3	11.869999999999997	66.61	Cpne3;Kiaa0636
MGI:1917819	Wdr36	12.639999999999999	54.39000000000001	Wdr36;mCG_119970
MGI:1917822	Ipo5	16.02	86.82999999999998	Ipo5;Kpnb3;Ranbp5
MGI:1917826	Cpsf7	5.33	51.42000000000001	Cpsf7
MGI:1917829	Zc3h11a	5.48	27.610000000000007	Zc3h11a;Kiaa0663
MGI:1917834	Pak4	8.46	37.339999999999996	Pak4;Kiaa1142
MGI:1917849	Itprid2	7.7	23.51	Ssfa2;Kiaa1927;Krap;RP23-20E18.1-003
MGI:1917862	Tmem230	6.260000000000001	23.299999999999997	5730494N06Rik;RP23-74B12.3;RP23-74B12.3-001;mCG_15179
MGI:1917870	Ube2v2		96.39000000000001	Ube2v2;Mms2;Uev2;RP23-310H3.1-003;mCG_126823;RP23-310H3.1-004
MGI:1917900	Zcchc8	4.18	27.55	Zcchc8
MGI:1917903	Gmpr2	8.2	269.91	Gmpr2;mCG_22065
MGI:1917925	Vcpip1	3.1200000000000006	25.299999999999997	Vcpip1;Vcip135
MGI:1917933	Utp20	12.879999999999999	25.919999999999998	Utp20;Drim
MGI:1917955	Fyttd1	8.449999999999998	7.12	Fyttd1
MGI:1918007	Hacd2	22.720000000000002	48.91	Ptplb
MGI:1918017	Prpf3	8.28	28.450000000000003	Prpf3
MGI:1918019	Nolc1	12.170000000000002	51.71	Nolc1;mKIAA0035
MGI:1918025	Zmynd8	7.26	34.38000000000001	Prkcbp1;RP23-108D12.1-014;RP23-108D12.1-001;RP23-108D12.1-015;RP23-108D12.1-007
MGI:1918040	Ubr5	12.789999999999997	7.930000000000001	Ubr5;Edd;Edd1;Kiaa0896
MGI:1918041	Hars2	5.16	65.11000000000001	Hars2;Harsl
MGI:1918047	Ankib1	11.169999999999998	13.879999999999997	Ankib1;Kiaa1386
MGI:1918054	Pgrmc2	15.560000000000004	95.20999999999997	Pgrmc2
MGI:1918066	Rpusd2	4.39	29.270000000000003	Rpusd2
MGI:1918079	Ccdc93	9.280000000000001	64.83999999999999	Ccdc93
MGI:1918084	Spag9	12.810000000000002	78.59999999999998	Spag9;Jip4;Jsap2;Kiaa0516;Mapk8ip4
MGI:1918110	Septin10	6.379999999999999	31.180000000000007	Sept10
MGI:1918115	Lnpk	10.15	71.86	Lnp;Kiaa1715;Uln;RP23-313J15.1-004;mCG_13964;RP23-313J15.1-012;RP23-313J15.1-009
MGI:1918135	Ints10	9.250000000000002	23.739999999999995	Ints10
MGI:1918175	Cdkn2aip	4.02	389.27999999999986	Cdkn2aip;Carf
MGI:1918177	Setd2	5.15	10.749999999999998	Setd2;BC031601;mKIAA1732
MGI:1918180	Nol8	5.48	28.259999999999998	Nol8
MGI:1918234	Bkgd	15.329999999999998	77.11999999999999	
MGI:1918248	Phf6	9.489999999999998	29.89999999999999	Phf6;Kiaa1823
MGI:1918249	Naa40	4.5	19.709999999999997	Nat11
MGI:1918294	Trp53rka	3.6400000000000006	110.42000000000002	2810408M09Rik;RP23-395E18.2;Trp53rk;RP23-395E18.2-002;mCG_14616
MGI:1918305	Nemf	8.839999999999998	50.209999999999994	Sdccag1
MGI:1918348	Cep170	4.46	42.77	Cep170;Kiaa0470
MGI:1918366	Stx18	6.46	28.229999999999997	Stx18
MGI:1918367	Rbbp5	5.48	49.769999999999996	Rbbp5
MGI:1918419	Nbas	17.899999999999995	73.49999999999997	4933425L03Rik
MGI:1918427	Ints13	12.300000000000002	20.210000000000004	RP23-158O11.1;4933424B01Rik;RP23-158O11.1-001;mCG_15019;RP23-158O11.1-003
MGI:1918464	Ppm1f	9.850000000000001	95.87000000000002	Ppm1f
MGI:1918478	Dlg5	12.209999999999999	16.339999999999996	Dlg5
MGI:1918518	Lrrfip2	17.809999999999995	23.89	Lrrfip2
MGI:1918568	Pmpca	11.53	68.22000000000001	Pmpca;Inpp5e;RP23-306D20.8-002;mCG_18769
MGI:1918590	Riok1	6.09	16.759999999999998	Riok1
MGI:1918611	Aifm2	8.619999999999997	17.33	Aifm2;Amid
MGI:1918614	Jmjd1c	3.29	13.679999999999998	Jmjd1c;Jhdm2c;Kiaa1380
MGI:1918615	Pdss2	8.24	42.31999999999999	Pdss2;Dlp1
MGI:1918632	Pex1	6.43	27.139999999999997	Pex1
MGI:1918667	Gpatch8	4.91	24.54	Gpatch8;Gpatc8;Kiaa0553
MGI:1918677	Ibtk	6.96	17.749999999999996	Ibtk;mCG_128548;Kiaa1417
MGI:1918699	Mettl13	6.47	94.51999999999995	Mettl13;Kiaa0859
MGI:1918711	Ptk7	20.889999999999997	14.060000000000004	Ptk7
MGI:1918722	Usp19	9.09	11.239999999999998	Usp19;Kiaa0891
MGI:1918732	Rdh13	4.44	81.65999999999998	Rdh13
MGI:1918764	Sfpq	13.860000000000001	621.6999999999999	Sfpq
MGI:1918767	Vps35l		12.039999999999997	
MGI:1918771	Pds5a	8.570000000000002	41.96999999999999	Pds5a;Kiaa0648
MGI:1918843	Llgl2	10.749999999999998	23.099999999999998	Llgl2;Llglh2;RP23-332L17.1-004
MGI:1918850	Ythdf3	4.89	39.470000000000006	Ythdf3
MGI:1918867	Armh3	9.379999999999999	62.60999999999998	
MGI:1918898	Optn	5.789999999999999	20.229999999999997	Optn
MGI:1918920	Acy3	15.189999999999998	173.46999999999997	Acy3;Aspa2
MGI:1918928	Brox		40.25999999999999	Brox
MGI:1918929	Atp5pd	16.75	384.6899999999998	Atp5h;RP23-380B14.2-007
MGI:1918944	Ipo9	16.390000000000004	105.97000000000003	Ipo9;Imp9;Ranbp9
MGI:1918951	Pnpt1	7.160000000000001	12.67	Pnpt1;Pnpase
MGI:1918952	Cdc5l	9.009999999999998	34.06000000000001	Cdc5l;Kiaa0432
MGI:1918959	Syde1	4.94	7.960000000000001	Syde1
MGI:1918961	Mus81	5.73	14.54	Mus81
MGI:1918963	Cdc40	5.37	30.360000000000007	Cdc40;Prp17;Prpf17
MGI:1918968	Telo2	7.719999999999998	39.589999999999996	Telo2;Kiaa0683
MGI:1918970	Osbpl3	9.929999999999998	45.59000000000001	Osbpl3;mKIAA0704;Orp3
MGI:1918976	Smug1	4.94	79.28000000000002	Smug1
MGI:1918982	Vps11	8.23	4.47	Vps11
MGI:1918985	Lrwd1	11.269999999999998	19.64	Lrwd1
MGI:1918993	Coasy	11.44	1701.9499999999998	Coasy;Ukr1
MGI:1918995	Cul2	13.440000000000001	47.440000000000005	Cul2
MGI:1919008	Vwa8	25.19	90.58999999999997	Kiaa0564
MGI:1919016	Raver1	10.670000000000002	25.449999999999996	Raver1;Kiaa1978
MGI:1919020	Ap2b1	20.72	129.07999999999998	Ap2b1;Clapb1
MGI:1919022	Plbd2	21.550000000000004	174.26	Plbd2
MGI:1919030	Isyna1	15.270000000000001	71.84000000000002	Isyna1;Ino1
MGI:1919043	Ints12	6.160000000000001	6.9	Ints12;Phf22
MGI:1919049	Ptcd1	7.12	7.080000000000001	Ptcd1
MGI:1919055	Nup93	13.340000000000003	77.35999999999997	Nup93;Cip4;Kiaa0095
MGI:1919057	Tars2	7.91	73.91999999999997	Tars2;Tarsl1
MGI:1919060	Ranbp3	8.08	48.42000000000001	Ranbp3
MGI:1919064	Mrps27	11.390000000000002	200.52999999999992	Mrps27
MGI:1919069	Kif23	10.809999999999999	7.540000000000002	Kif23
MGI:1919082	Csl	16.739999999999995	132.76999999999998	Csl;mCG_19869
MGI:1919083	Dcaf7	13.300000000000002	10.49	Wdr68;Han11
MGI:1919085	Lancl2	12.580000000000002	48.58	Lancl2;Tasp
MGI:1919094	Nup58	5.11	55.380000000000024	Nupl1
MGI:1919103	Pdia6	22.459999999999997	65.11000000000001	Pdia6;Txndc7
MGI:1919129	Acsl5	19.91	67.55	Acsl5;Facl5
MGI:1919131	Apmap	11.659999999999998	73.53000000000003	Apmap
MGI:1919156	Zswim8	10.109999999999998	12.300000000000002	Kiaa0913
MGI:1919159	Haus5	6.669999999999999	43.75999999999999	Haus5;Kiaa0841
MGI:1919191	Cars2	11.49	121.44000000000004	Cars2
MGI:1919192	Myof	22.130000000000003	51.629999999999995	Myof;Fer1l3;Kiaa1207
MGI:1919196	Endod1	9.719999999999999	70.43000000000002	Endod1;Kiaa0830
MGI:1919199	Cers5	9.77	29.790000000000006	Lass5;Trh4
MGI:1919205	Ist1	4.96	26.749999999999996	Ist1;Kiaa0174
MGI:1919207	Ints11	11.4	20.990000000000002	Cpsf3l;Ints11;RP23-242K15.19-004
MGI:1919210	Myh14		63.03	Myh14
MGI:1919214	Atad3a	9.040000000000001	137.42000000000004	Atad3;Atad3a;Kiaa1273
MGI:1919218	Wdr73	5.18	23.569999999999997	Wdr73
MGI:1919220	Chchd2l2		14.379999999999999	2410018M08Rik;Scand3;mCG_130675;Chchd2
MGI:1919223	Rbpms2	9.77	16.679999999999996	Rbpms2
MGI:1919224	Prmt3	9.850000000000001	43.54	Prmt3;Hrmt1l3
MGI:1919228	Ppp2r2a	4.85	81.84000000000002	Ppp2r2a
MGI:1919230	Utp3	5.37	21.029999999999998	Utp3;Crl1;Crlz1;Sas10
MGI:1919239	Rpusd4	3.8999999999999995	21.74	Rpusd4
MGI:1919240	Ddx54	15.509999999999998	20.680000000000003	Ddx54
MGI:1919244	Cnn3	11.319999999999999	25.340000000000003	Cnn3
MGI:1919247	Smg9	8.43	41.989999999999995	Smg9
MGI:1919257	Fndc3b	5.839999999999999	10.459999999999999	Fndc3b;Fad104;Kiaa4164;Ns5abp37
MGI:1919267	Cyb5r1	6.24	398.19000000000005	Cyb5r1;Nqo3a2
MGI:1919268	Fundc1	11.910000000000002	9.9	Fundc1
MGI:1919279	Cnpy3	14.429999999999996	108.26999999999997	Cnpy3;Prat4a;Tnrc5
MGI:1919282	Pdxp	4.32	325.87	Pdxp;Plp;Plpp
MGI:1919286	Eny2	16.240000000000002	28.089999999999996	Eny2
MGI:1919289	Mccc1	16.060000000000002	530.71	Mccc1;Mcca
MGI:1919292	Cotl1	15.160000000000002	76.13999999999999	Cotl1;Clp
MGI:1919297	Ddx42	6.499999999999999	31.030000000000005	Ddx42
MGI:1919300	Poglut2	12.409999999999998	48.480000000000004	Kdelc1;Ep58
MGI:1919307	Phf10	6.700000000000001	49.13999999999999	Phf10
MGI:1919315	Rap2c	9.31	28.520000000000007	Rap2c
MGI:1919318	Cnot2	5.09	41.58	Cnot2
MGI:1919325	Ogfr	12.219999999999999	86.13000000000002	Ogfr
MGI:1919331	Snx12	8.35	55.990000000000016	Snx12;RP23-356J7.1-003;RP23-356J7.1-001;mCG_2194;RP23-356J7.1-002
MGI:1919334	Pigx	13.05	66.36000000000001	Pigx
MGI:1919346	Eef1akmt2	7.42	72.11000000000003	Mettl10
MGI:1919349	Elp6	7.400000000000001	94.47999999999998	Tmem103
MGI:1919357	Dscc1	5.98	26.920000000000005	DSCC1;DCC1
MGI:1919367	Naa50	10.17	18.240000000000002	Nat13;Mak3
MGI:1919369	Tpx2	12.810000000000002	4.85	Tpx2;RP23-414F8.1-001;mCG_3724
MGI:1919386	Chst14	8.22	6.980000000000001	Chst14;D4st1;RP23-286G12.2-002
MGI:1919391	Adpgk	6.05	172.16	Adpgk
MGI:1919401	Rfc5	6.59	74.19000000000003	Rfc5
MGI:1919412	Dhx36	8.869999999999997	24.580000000000002	Dhx36;Ddx36;Kiaa1488;Mlel1
MGI:1919420	Chchd4	5.75	122.86999999999999	Chchd4;Mia40
MGI:1919421	Shq1	7.86	19.020000000000003	Shq1
MGI:1919431	Nsun4	8.950000000000001	29.130000000000006	Nsun4
MGI:1919433	Snx6	9.14	81.12999999999997	Snx6
MGI:1919439	Bag6	16.440000000000005	24.159999999999997	Bat3
MGI:1919443	Scaf11	10.849999999999998	25.25	Sfrs2ip;mKIAA3013
MGI:1919448	Mtrex	8.340000000000002	39.21	Skiv2l2;mKIAA0052
MGI:1919449	Mms19	9.51	65.04000000000002	Mms19;Mms19l
MGI:1919451	Otud6b	11.189999999999998	70.95999999999997	Otud6b
MGI:1919488	Tbc1d5	15.219999999999999	60.219999999999985	Tbc1d5
MGI:1919494	1600014C10Rik	10.6	24.7	
MGI:1919515	Tram1	12.300000000000002	69.64999999999998	Tram1
MGI:1919519	Cda	10.959999999999999	96.89000000000003	Cda;Cdd
MGI:1919522	Dnajc24	10.189999999999998	28.020000000000003	Dnajc24;Dph4;Zcsl3;RP23-232D1.6-005
MGI:1919537	Plekhf1	3.1200000000000006	42.029999999999994	Plekhf1;Lapf
MGI:1919563	Fryl	10.770000000000001	41.879999999999995	Fryl;mKIAA0826
MGI:1919570	Kifbp	8.44	28.48999999999999	Kbp;Kiaa1279
MGI:1919573	Asb6	4.07	8.22	Asb6
MGI:1919579	Pcf11	3.28	17.269999999999996	Pcf11
MGI:1919583	Palld	5.94	13.7	Palld;Kiaa0992
MGI:1919586	Iars2	13.010000000000002	141.51000000000005	Iars2
MGI:1919592	Lsm12	4.11	73.64999999999999	Lsm12
MGI:1919594	Usp36	4.84	31.309999999999995	Usp36;Kiaa1453;RP23-394O9.1-003
MGI:1919598	Aif1l		147.56	Aif1l;Iba2
MGI:1919599	Dusp3	4.0	66.46999999999998	Dusp3;RP23-398F7.3-003
MGI:1919604	Ttc4	6.700000000000001	20.17	Ttc4;RP23-97O7.5-008;RP23-97O7.5-009
MGI:1919605	Cdpf1	8.15	17.21	
MGI:1919619	Ehd4	11.459999999999999	39.830000000000005	Ehd4;Past2
MGI:1919637	Psme3ip1	8.03	20.550000000000004	Nip30
MGI:1919647	Rbm12b1		9.800000000000002	Rbm12bb;Rbm12ba;Rbm12b
MGI:1919649	Brap	9.42	22.720000000000002	Brap
MGI:1919654	Wdr44	4.85	27.400000000000002	Wdr44
MGI:1919666	Lrpprc	15.540000000000001	144.54000000000002	Lrpprc;Lrp130
MGI:1919668	Thoc1	9.31	155.83999999999997	Thoc1
MGI:1919670	Rbm33	7.6499999999999995	41.59	Rbm33;Prr8
MGI:1919679	Dnajc25	12.020000000000001	130.42999999999998	Dnajc25
MGI:1919686	Tbcd	21.4	72.07999999999997	Tbcd
MGI:1919709	Htatsf1	13.039999999999997	49.769999999999996	Htatsf1
MGI:1919712	Rrp1b	5.48	83.77	Rrp1b
MGI:1919725	Ssbp3	15.009999999999998	14.439999999999998	Ssbp3;Last;Ssdp1;RP23-97J2.1-006;Ssbp4;mCG_23121;Ssbp2;Ssdp2;RP23-97J2.1-017
MGI:1919732	Acbd6	14.439999999999998	11.669999999999998	Acbd6
MGI:1919737	Aida		49.050000000000004	Aida
MGI:1919742	Smg1	7.23	41.88999999999999	Smg1;Kiaa0421
MGI:1919746	Sec24c	12.039999999999997	55.370000000000005	Sec24c;mKIAA0079;mCG_121333
MGI:1919747	Zc3h15	6.17	31.41	Zc3h15;Dfrp1
MGI:1919752	Cwf19l1	5.679999999999999	51.25000000000001	Cwf19l1
MGI:1919762	Sting1	14.880000000000004	41.739999999999995	Tmem173;Mita;Mpys;Sting
MGI:1919765	Wdr43	7.430000000000001	28.360000000000003	Wdr43;Kiaa0007
MGI:1919769	Pip4p2	9.1	50.17	Tmem55a
MGI:1919782	Sap130	9.95	30.99	Sap130
MGI:1919784	Rcc2	8.849999999999998	48.7	Rcc2;Kiaa1470
MGI:1919786	Tagap1	3.29	26.60000000000001	Tagap1;Fksg15;Tagap;Fgfr1op
MGI:1919790	Heatr6	9.189999999999998	29.71999999999999	Heatr6
MGI:1919792	Pgam5	7.810000000000001	55.97000000000001	Pgam5
MGI:1919794	Exosc6	5.5	79.10000000000001	Exosc6;Mtr3
