gene_id	symbol	mrna_half_life_h	n_mrna_cell_lines	prot_half_life_h	n_prot_cell_types	measurement_group
HGNC:26758	ZNF572	0.5871278081284738	5.0			HGNC:26758
HGNC:26759	CNEP1R1	0.6013924803728075	7.0	82.05326077076157	1.0	HGNC:26759
HGNC:2676	DAPK3	1.8487667622525636	11.0	42.19319406433625	1.0	HGNC:2676
HGNC:26760	SAP30L-AS1	0.5691727501227254	1.0			HGNC:26760
HGNC:26762	CCDC89	0.7063803981568704	1.0			HGNC:26762
HGNC:26763	TMEM266	4.336980921895604	2.0			HGNC:26763
HGNC:26765	ZNF776	0.5885711433140547	10.0			HGNC:26765
HGNC:26766	ANKFN1	2.8472965377349158	1.0			HGNC:26766
HGNC:26768	GPATCH11	1.1545227902851298	10.0	82.60908552653966	1.0	HGNC:26768
HGNC:26769	LINC01106	0.9238627816146128	1.0			HGNC:26769
HGNC:26773	TSLIG3B	4.276270752290944	11.0	254.3284391534547	4.0	HGNC:26773
HGNC:26775	TMEM192	1.9941196506631151	11.0	135.14716327340065	3.0	HGNC:26775
HGNC:26776	TENT2	2.192330940903723	11.0	21.732504871438703	2.0	HGNC:26776
HGNC:26777	ALDH1L2	5.398854508204829	5.0	70.53798965207477	1.0	HGNC:26777
HGNC:2678	DARS1	6.660414330625646	11.0	146.660361059216	4.0	HGNC:2678
HGNC:26780	DAND5	1.2838859967306702	1.0			HGNC:26780
HGNC:26782	CFAP161	2.418123721786556	1.0			HGNC:26782
HGNC:26783	RNF185	1.7187170324295782	10.0			HGNC:26783
HGNC:26784	MTRFR	0.7898958038037576	11.0			HGNC:26784
HGNC:26785	HNF1A-AS1	0.7655461223239001	1.0			HGNC:26785
HGNC:26786	ZFP41	1.496060239700535	10.0			HGNC:26786
HGNC:26787	MAB21L3	1.323410792102455	1.0			HGNC:26787
HGNC:26788	GOLGA2P11	0.7544733396756682	2.0			HGNC:26788
HGNC:26789	LACC1	1.2914656421522572	5.0	21.43698774174535	1.0	HGNC:26789
HGNC:26790	WDR72	3.4379515108156182	3.0			HGNC:26790
HGNC:26791	KLHDC7A	0.5950629954463673	2.0	47.7013644035519	1.0	HGNC:26791
HGNC:26794	TMEM105	1.6778522224011712	1.0			HGNC:26794
HGNC:26795	ANKS4B	0.8252917221855346	1.0			HGNC:26795
HGNC:26796	EID2B	0.637650573072118	9.0			HGNC:26796
HGNC:26798	ARL14EP	1.0324002876415503	10.0	32.26508602510202	1.0	HGNC:26798
HGNC:26799	C2orf69	0.6772123051606438	10.0	120.8242108509491	1.0	HGNC:26799
HGNC:2680	DIDO1	0.8395852324529831	11.0	64.86039621417437	4.0	HGNC:2680
HGNC:26800	C1orf216	1.3228846650845654	10.0			HGNC:26800
HGNC:26801	COX18	2.9305407092138815	11.0	70.9619413208066	1.0	HGNC:26801
HGNC:26802	CNIH3	1.9207177672847071	4.0			HGNC:26802
HGNC:26804	CYB561D1	0.8217014782532297	11.0			HGNC:26804
HGNC:2681	DAXX	1.4167357631006003	11.0	72.53167862540055	3.0	HGNC:2681
HGNC:26810	EGFLAM	2.276319356679159	5.0			HGNC:26810
HGNC:26811	RNF152	0.6828202284480681	3.0			HGNC:26811
HGNC:26812	ANKLE1	1.3980579343698074	5.0			HGNC:26812
HGNC:26813	FAM241A	2.718655842828498	11.0			HGNC:26813
HGNC:26814	RILPL1	2.0419588302880336	8.0			HGNC:26814
HGNC:26816	LINC00482	2.843490265866757	2.0			HGNC:26816
HGNC:26818	SPTY2D1	0.8757090668458946	11.0	18.41425372593832	1.0	HGNC:26818
HGNC:26820	CYP4F22	4.500286476023975	2.0			HGNC:26820
HGNC:26822	KIF9-AS1	1.5077425669241902	1.0			HGNC:26822
HGNC:26823	ERICH5	2.4270133791225477	3.0			HGNC:26823
HGNC:26827	MPV17L	4.1780954274993105	5.0			HGNC:26827
HGNC:2683	DAZAP1	8.390579074655655	11.0	218.79933173134836	4.0	HGNC:2683
HGNC:26830	LINC00921	0.8067991757805347	3.0			HGNC:26830
HGNC:26832	TAPT1-AS1	1.947122129868854	2.0			HGNC:26832
HGNC:26834	CCDC150	2.3376739619000184	8.0			HGNC:26834
HGNC:26837	AMER1	1.0718705085994553	9.0			HGNC:26837
HGNC:2684	DAZAP2	5.341259435729813	11.0			HGNC:2684
HGNC:26845	PPM1N	5.462249331985136	6.0	159.33330233447256	1.0	HGNC:26845
HGNC:26847	CNTD1	5.3561988868103265	1.0			HGNC:26847
HGNC:26850	STPG4	1.009327419945152	2.0			HGNC:26850
HGNC:26851	LRTM3	0.7527410427046132	3.0			HGNC:26851
HGNC:26853	ANKRD31	1.486457962434416	1.0			HGNC:26853
HGNC:26864	EFCAB13	4.136588570930604	4.0			HGNC:26864
HGNC:26868	CCNYL1	3.2880883528591105	11.0	70.3925209131246	3.0	HGNC:26868
HGNC:26875	LINC00528	0.6386775041852147	2.0			HGNC:26875
HGNC:26876	PARP15	4.128783503503921	3.0			HGNC:26876
HGNC:26877	CKAP2L	1.0280432814941367	11.0			HGNC:26877
HGNC:26878	TCAF2	2.735882394126637	3.0			HGNC:26878
HGNC:26881	GEN1	1.6147477766313365	11.0			HGNC:26881
HGNC:26882	DYNLT5	2.3865480279200653	1.0			HGNC:26882
HGNC:26885	LINC-PINT	1.0363376263846038	8.0			HGNC:26885
HGNC:26886	RNF19B	0.8861440353221915	11.0			HGNC:26886
HGNC:26887	TAPT1	1.8358654585871106	11.0	120.04398634017598	2.0	HGNC:26887
HGNC:26888	FAM43A	0.7092892533198644	7.0			HGNC:26888
HGNC:26889	ZNF718	1.3496182650938109	6.0			HGNC:26889
HGNC:26890	TMEM86A	1.3592920910166602	4.0			HGNC:26890
HGNC:26891	GGT6	3.841341794800485	1.0			HGNC:26891
HGNC:26894	TPRN	1.7747178982888232	11.0	78.12144945182932	1.0	HGNC:26894
HGNC:26895	ZNF791	0.6721626503382961	11.0			HGNC:26895
HGNC:26896	RGMB	0.596140476112977	7.0			HGNC:26896
HGNC:26897	ZNF680	0.7822690106127059	7.0			HGNC:26897
HGNC:26899	TMTC3	1.870147670861374	10.0	146.33627870077467	1.0	HGNC:26899
HGNC:269	ADPRH	2.4085674913518593	4.0	137.6775427520305	1.0	HGNC:269
HGNC:2690	DBI	13.659599818350925	11.0	227.44604584008525	3.0	HGNC:2690
HGNC:26900	CFAP184	0.48451056902054457	3.0			HGNC:26900
HGNC:26902	RELL2	2.746127819867299	9.0			HGNC:26902
HGNC:26904	LVRN	3.6110359230928055	1.0			HGNC:26904
HGNC:26905	INO80E	4.292454725260363	11.0	83.66910754674059	1.0	HGNC:26905
HGNC:26906	PRSS36	2.1194265068639684	3.0			HGNC:26906
HGNC:26907	SLC38A9	3.576270324908208	9.0	60.01250379345144	1.0	HGNC:26907
HGNC:26910	ZNF619	0.7365287613196919	8.0			HGNC:26910
HGNC:26911	ZCCHC24	1.3674738822368533	9.0			HGNC:26911
HGNC:26912	TMEM145	5.697025994929175	4.0			HGNC:26912
HGNC:26913	SPC24	3.33582488068501	11.0			HGNC:26913
HGNC:26914	PUSL1	3.6781874942768527	11.0			HGNC:26914
HGNC:26916	N4BP2L2	2.2687052802587777	11.0			HGNC:26916
HGNC:26918	SMAGP	2.9861682227761146	8.0	77.05385087115351	1.0	HGNC:26918
HGNC:26920	DUS3L	2.1802157470442913	11.0	66.16957562167438	3.0	HGNC:26920
HGNC:26921	PARP6	2.8169913699994926	11.0			HGNC:26921
HGNC:26923	NCLN	5.851855529010363	11.0	154.76190362759647	4.0	HGNC:26923
HGNC:26925	ABHD17C	1.3347185332750156	10.0			HGNC:26925
HGNC:26926	JAGN1	1.2559458809758781	11.0	217.53437209387795	4.0	HGNC:26926
HGNC:26927	FOXRED1	5.523586004760712	11.0	68.16240222937161	2.0	HGNC:26927
HGNC:26928	CDV3	2.1464909612808016	11.0	82.34999349203507	4.0	HGNC:26928
HGNC:26929	CDIN1	2.379494595467801	9.0			HGNC:26929
HGNC:26932	TMA7	10.94075231208692	11.0	177.35084382733064	2.0	HGNC:26932
HGNC:26933	SPOUT1			41.78724596829776	3.0	HGNC:26933
HGNC:26934	NOP16	1.4478745357380902	11.0	60.161159521332266	2.0	HGNC:26934
HGNC:26935	RTCB	5.426745507224436	11.0	143.67382456999093	4.0	HGNC:26935
HGNC:26936	CTDSPL2	2.077774231278937	11.0	58.50651621103468	3.0	HGNC:26936
HGNC:26937	TRIAP1	1.7319143472139982	11.0			HGNC:26937
HGNC:26938	HIKESHI	10.42817817446715	11.0	141.62575832444472	1.0	HGNC:26938
HGNC:26939	CWC15	1.9553464945014982	11.0	48.531027194316685	4.0	HGNC:26939
HGNC:26940	TRMT112	7.296491954985055	11.0	42.28229487721052	4.0	HGNC:26940
HGNC:26941	UFC1	7.416230720465926	11.0	133.2562291862199	3.0	HGNC:26941
HGNC:26942	CHMP5	5.009106083817178	11.0	84.93285760616662	4.0	HGNC:26942
HGNC:26943	CXXC5	1.1562155868235964	11.0	12.72089697044433	1.0	HGNC:26943
HGNC:26944	TMEM138	1.2761396930841873	11.0			HGNC:26944
HGNC:26945	MTFP1	2.276745783304903	11.0			HGNC:26945
HGNC:26946	FMC1	4.670458542589354	11.0	115.09375901458573	2.0	HGNC:26946
HGNC:26948	HYI	8.7037951462551	9.0			HGNC:26948
HGNC:2695	DBN1	4.719892335137493	11.0	102.64433979891801	1.0	HGNC:2695
HGNC:26950	IZUMO4	2.7915230559231823	1.0			HGNC:26950
HGNC:26951	TDRP	2.0450069540729787	2.0			HGNC:26951
HGNC:26953	BLTP1	3.0877882519787936	11.0	47.68232208567867	1.0	HGNC:26953
HGNC:26954	MINDY2	2.064192701009674	9.0			HGNC:26954
HGNC:26955	ZBTB47	1.2898108209835109	9.0			HGNC:26955
HGNC:26956	INO80	1.1983205840351285	11.0	60.6297422803403	3.0	HGNC:26956
HGNC:26957	GPCPD1	1.4880194617587903	11.0	41.38994647400728	2.0	HGNC:26957
HGNC:26958	MROH1	9.25022740783559	11.0	98.99522235500906	4.0	HGNC:26958
HGNC:26959	WDR97	1.7190419697866386	3.0			HGNC:26959
HGNC:2696	DBNL	6.659845176293333	11.0	165.311916449391	4.0	HGNC:2696
HGNC:26960	WDR90	5.327372684781643	11.0			HGNC:26960
HGNC:26961	RNF169	1.0156117302005183	11.0	33.996392755061436	2.0	HGNC:26961
HGNC:26963	MISP3	1.0755107033817959	4.0			HGNC:26963
HGNC:26965	PTPMT1	4.600705077428948	11.0	72.90167752602291	1.0	HGNC:26965
HGNC:26967	C12orf56	3.8898661496198206	4.0			HGNC:26967
HGNC:26968	LRRC58	1.7682397806150985	11.0			HGNC:26968
HGNC:26969	LYSMD3	0.9884761507473532	10.0	56.65420918113459	1.0	HGNC:26969
HGNC:2697	DBP	1.6587931961340738	9.0			HGNC:2697
HGNC:26970	COX20	3.612366602271298	11.0	213.8436957358605	3.0	HGNC:26970
HGNC:26971	ABHD15	2.0436195020575147	11.0			HGNC:26971
HGNC:26973	C10orf71	0.6333681038177527	1.0			HGNC:26973
HGNC:26974	PDZD8	1.4646812685939954	11.0	109.251297916369	2.0	HGNC:26974
HGNC:26976	ANAPC16	6.440250021837082	11.0			HGNC:26976
HGNC:26977	CPXM2	4.401988739230236	1.0			HGNC:26977
HGNC:26978	POU2AF3	1.7432832440812276	1.0			HGNC:26978
HGNC:26979	DNAJC24	2.4776377006314503	8.0			HGNC:26979
HGNC:2698	DBT	2.2494474048023827	11.0	273.6104416104493	2.0	HGNC:2698
HGNC:26987	KRABD5	1.278903246159585	9.0			HGNC:26987
HGNC:26988	METTL23	1.9167587702403803	11.0			HGNC:26988
HGNC:26989	KRABD2	0.9393096758685063	7.0			HGNC:26989
HGNC:2699	DDX3Y			58.53863154232881	1.0	HGNC:2699
HGNC:26990	CHCT1	2.9261303917012556	1.0			HGNC:26990
HGNC:26991	TMEM132E	3.112572205312522	2.0			HGNC:26991
HGNC:26992	SPNS2	2.461678224813622	6.0			HGNC:26992
HGNC:26993	ZSWIM7	5.710852338679316	11.0			HGNC:26993
HGNC:26994	INO80C	2.4424383154066276	11.0			HGNC:26994
HGNC:26995	ZNF816	0.4611772294447961	6.0			HGNC:26995
HGNC:26996	CCDC159	10.582085899453473	4.0			HGNC:26996
HGNC:26998	ZNF787	1.325490300775696	11.0	58.03903550677777	3.0	HGNC:26998
HGNC:270	PARP1	7.196414362363055	11.0	129.2109470964797	4.0	HGNC:270
HGNC:2700	DCLK1	7.579976007938855	3.0			HGNC:2700
HGNC:27000	MISP	1.5176660616880788	5.0			HGNC:27000
HGNC:27001	PLK5	0.937073902311615	1.0			HGNC:27001
HGNC:27003	CCDC163	2.09227271481008	7.0			HGNC:27003
HGNC:27004	SHE	2.8963849902884724	1.0			HGNC:27004
HGNC:27006	IFFO2	0.7571473593488077	7.0			HGNC:27006
HGNC:27007	TPRG1L	2.0033546865256	11.0	23.793556965195844	3.0	HGNC:27007
HGNC:27010	TATDN3	3.6700238442045867	10.0	78.8299110550673	1.0	HGNC:27010
HGNC:27012	C22orf39	2.497499351610754	11.0			HGNC:27012
HGNC:27013	TRABD2A	4.222229346462177	3.0			HGNC:27013
HGNC:27014	LYG1	1.179712435996399	2.0			HGNC:27014
HGNC:27015	CMPK2	1.6216523867076502	6.0	56.30780728559849	3.0	HGNC:27015
HGNC:27016	FAM168B	1.8161910663276035	11.0			HGNC:27016
HGNC:27017	C2orf76	3.071817016011106	8.0	72.97195545999091	2.0	HGNC:27017
HGNC:27018	LYPD6B	2.884678925444712	3.0			HGNC:27018
HGNC:27020	FBXO36	1.710301723831052	6.0			HGNC:27020
HGNC:27024	RPL32P3	0.6492222335832799	5.0			HGNC:27024
HGNC:27025	C4orf33	6.258362061108469	8.0			HGNC:27025
HGNC:27029	ATPSCKMT	4.496115025531064	11.0			HGNC:27029
HGNC:2703	ECI1	8.599040010684597	11.0	293.4336504507559	2.0	HGNC:2703
HGNC:27030	DNAJC21	4.485342848307036	11.0	39.25482614951371	2.0	HGNC:27030
HGNC:27031	TMEM171	1.517142862592884	2.0			HGNC:27031
HGNC:27033	SOWAHA	1.030307348137808	2.0			HGNC:27033
HGNC:27034	SVOPL	2.8108350497218293	1.0			HGNC:27034
HGNC:27035	UBXN2B	3.4488997653563227	11.0			HGNC:27035
HGNC:27036	RALYL			64.70980102174454	1.0	HGNC:27036
HGNC:27039	PTRH1	5.165451964143944	11.0			HGNC:27039
HGNC:2704	DCK	2.1846042799884113	11.0	127.70005850694668	3.0	HGNC:2704
HGNC:27040	SPIN4	1.7833582950353073	10.0			HGNC:27040
HGNC:27046	LDLRAD3	2.4424211763151153	11.0			HGNC:27046
HGNC:27049	PLEKHA7	1.402361938901337	6.0	63.652194788173716	1.0	HGNC:27049
HGNC:2705	DCN	7.697658670875887	1.0			HGNC:2705
HGNC:27050	BCDIN3D	0.5979154691691217	9.0			HGNC:27050
HGNC:27052	ETFRF1	3.7480198737445667	10.0	585.1259535784857	1.0	HGNC:27052
HGNC:27054	SOCS2-AS1	2.3913978992718237	1.0			HGNC:27054
HGNC:27055	CEP83-DT	0.6401125636952384	1.0			HGNC:27055
HGNC:27056	KRT80	1.474839983539561	6.0	48.89273204050675	1.0	HGNC:27056
HGNC:27057	A2M-AS1	1.7568099028511386	1.0			HGNC:27057
HGNC:27067	HNRNPA1L2	1.3972824074956016	8.0			HGNC:27067
HGNC:2707	ACE	5.385894253928601	4.0			HGNC:2707
HGNC:27078	TCF12-DT	1.3966239213491078	6.0			HGNC:27078
HGNC:27082	DRAIC	1.4799507467674586	2.0			HGNC:27082
HGNC:27087	MOSMO	0.6084429386934077	8.0			HGNC:27087
HGNC:27089	CARMIL2	5.148856624528302	4.0	157.72671912434495	3.0	HGNC:27089
HGNC:27091	SLC22A31	15.577453305545314	1.0			HGNC:27091
HGNC:27097	RBFOX3	2.6124371797801467	2.0			HGNC:27097
HGNC:271	PARP4	3.9890705980723493	11.0	23.49032092753999	4.0	HGNC:271
HGNC:2710	DCTD	3.5537924058544554	11.0	85.20840830332119	1.0	HGNC:2710
HGNC:27101	PIK3R6	5.520164400180034	1.0			HGNC:27101
HGNC:27102	KIF18B	1.4377791711549062	11.0			HGNC:27102
HGNC:27106	NOTUM	2.1534232161846334	3.0			HGNC:27106
HGNC:2711	DCTN1	14.633000278515889	11.0	128.06757892765822	4.0	HGNC:2711
HGNC:27110	ANKRD29	3.8675755870206725	2.0			HGNC:27110
HGNC:27111	VSIG10L	3.7691306790783683	9.0			HGNC:27111
HGNC:27113	SPACA6	1.2737911527825774	7.0			HGNC:27113
HGNC:27115	ILF3-DT	1.1760027790217973	11.0			HGNC:27115
HGNC:27119	TSLIG3C	5.916580542415666	11.0	187.77566228830497	1.0	HGNC:27119
HGNC:2712	DCTN2	9.01203129069738	11.0	121.6990946588949	4.0	HGNC:2712
HGNC:27120	DPY19L3	4.304194347843208	11.0			HGNC:27120
HGNC:27122	LINC00662	1.7068506114185282	7.0			HGNC:27122
HGNC:27124	ZNF714	1.2444482483104757	10.0			HGNC:27124
HGNC:27125	MRPL20-AS1	0.9982234475250479	11.0			HGNC:27125
HGNC:2713	DCTN3	12.880861109790272	11.0	135.3772115956824	2.0	HGNC:2713
HGNC:27139	SHISA4	5.377775559390089	6.0			HGNC:27139
HGNC:27140	LINC02609	3.946532050473655	3.0			HGNC:27140
HGNC:27145	BTBD19	1.3774389969333853	3.0			HGNC:27145
HGNC:27146	RNF187	5.632528958514366	10.0			HGNC:27146
HGNC:2715	DDAH1	2.867100357064142	7.0			HGNC:2715
HGNC:27152	APCDD1L-DT	1.77229040354896	1.0			HGNC:27152
HGNC:27154	LINC00654	0.6638996076224746	1.0			HGNC:27154
HGNC:27158	YDJC	2.0879508111472633	11.0			HGNC:27158
HGNC:2716	DDAH2	4.549865315295612	10.0	220.53677526481889	3.0	HGNC:2716
HGNC:27161	PHETA2	0.8380245662697413	3.0			HGNC:27161
HGNC:27163	GTSE1-DT	1.0255905218066872	2.0			HGNC:27163
HGNC:27168	GPAT2	13.257371781342142	1.0			HGNC:27168
HGNC:2717	DDB1	13.1368977282286	11.0	76.93243225903483	4.0	HGNC:2717
HGNC:27172	GAREM2	2.278073620662666	7.0			HGNC:27172
HGNC:27177	LINC02610	0.8610471226285243	4.0			HGNC:27177
HGNC:2718	DDB2	4.579518471971234	11.0	64.20432320100069	3.0	HGNC:2718
HGNC:27189	NUDT16L2P	1.3001456341605357	3.0			HGNC:27189
HGNC:2719	DDC	8.314086696188907	2.0			HGNC:2719
HGNC:27190	RDUR	1.9315692784585967	1.0			HGNC:27190
HGNC:27193	ZNF827	1.045255276506126	5.0			HGNC:27193
HGNC:27194	NIPAL1	1.1326273392141883	4.0			HGNC:27194
HGNC:27196	ZNF595	0.9503366037365903	6.0			HGNC:27196
HGNC:272	PARP2	2.103206400546977	11.0			HGNC:272
HGNC:2720	ASAP1	2.2658607080602815	11.0	129.94170587121292	3.0	HGNC:2720
HGNC:27200	SPINK13	0.8468769433990982	1.0			HGNC:27200
HGNC:27208	ANXA2R-AS1	0.8563655436062413	6.0			HGNC:27208
HGNC:2721	ASAP2	2.0655081300273213	9.0			HGNC:2721
HGNC:27217	LINC00689	1.4761621828092415	1.0			HGNC:27217
HGNC:27222	ZNF783	1.3524453069746425	8.0			HGNC:27222
HGNC:27223	RBM33	1.3553191191205753	11.0	60.75702295761351	3.0	HGNC:27223
HGNC:27229	ANKRD46	1.2894497444559392	11.0			HGNC:27229
HGNC:27230	ESCO2	1.8493770115396841	11.0			HGNC:27230
HGNC:27231	MIR124-1HG	0.48628105725413456	2.0			HGNC:27231
HGNC:27232	CFAP418	1.7982454257222655	7.0			HGNC:27232
HGNC:27234	ERICH1	2.4633001950055804	10.0			HGNC:27234
HGNC:27239	FAM201A	1.3476710945845463	5.0			HGNC:27239
HGNC:27245	ATP8B5P	1.4382345778842447	1.0			HGNC:27245
HGNC:27249	USP27X-DT	1.0376872579809167	1.0			HGNC:27249
HGNC:27254	CDC50B	1.4108299061323861	4.0			HGNC:27254
HGNC:27256	GOLGA6L4	1.209637202623708	1.0			HGNC:27256
HGNC:27257	ITPRIPL2	0.9906507821927203	10.0			HGNC:27257
HGNC:27258	RETREG3	2.579893536626044	11.0	105.19178997128574	2.0	HGNC:27258
HGNC:2726	DDIT3	0.5664489946378365	11.0			HGNC:2726
HGNC:27260	ZNF846	1.455637542948823	6.0			HGNC:27260
HGNC:27263	KANK4	2.2480104794461253	1.0			HGNC:27263
HGNC:27265	UBXN2A	2.0509946935877523	11.0			HGNC:27265
HGNC:27266	UGT3A2	10.88867084718192	3.0			HGNC:27266
HGNC:27267	ZNF800	0.6826859033606687	10.0	50.80116221685761	4.0	HGNC:27267
HGNC:27268	ZNF596	0.8106438935460502	3.0			HGNC:27268
HGNC:2727	DDO			50.255243759581695	1.0	HGNC:2727
HGNC:27270	OLFML2A	4.919352949922168	4.0			HGNC:27270
HGNC:27271	ZNF883	2.3853536299633955	5.0			HGNC:27271
HGNC:27272	SPIN3	1.1913297669435576	5.0			HGNC:27272
HGNC:27273	ZCCHC12	7.6526748027425775	1.0			HGNC:27273
HGNC:27274	TMEM273	3.7413586377110026	2.0			HGNC:27274
HGNC:27275	LINC02870	1.9638573994658473	1.0			HGNC:27275
HGNC:27276	LINC00858	1.840755340807057	2.0			HGNC:27276
HGNC:27279	MPZL3	1.3782908992284426	8.0			HGNC:27279
HGNC:2728	DDOST	13.116910425381247	11.0	215.6886356429637	4.0	HGNC:2728
HGNC:27281	AMN1	3.4367247888088777	9.0			HGNC:27281
HGNC:27283	PLBD2	7.49440473327264	11.0	78.65482131732338	4.0	HGNC:27283
HGNC:27287	GRAMD2A	1.875647256786783	2.0			HGNC:27287
HGNC:27288	ACSF3	1.844448978353899	10.0	169.3162721130987	4.0	HGNC:27288
HGNC:27289	EME2	2.506010024910339	10.0			HGNC:27289
HGNC:27291	MCEMP1	5.141210295251312	2.0	210.9820304217865	1.0	HGNC:27291
HGNC:27293	ADM5	0.9664617085636797	8.0			HGNC:27293
HGNC:273	PARP3	5.564846975334701	11.0			HGNC:273
HGNC:2730	DDR1	4.062017568103142	8.0			HGNC:2730
HGNC:27301	CRTC2	1.5161047769040066	10.0	71.94376685236874	1.0	HGNC:27301
HGNC:27302	IBA57	1.3217062239758572	11.0	247.150860986116	2.0	HGNC:27302
HGNC:27309	DHFR2	1.0146486802467716	8.0			HGNC:27309
HGNC:2731	DDR2	1.542970636383518	4.0			HGNC:2731
HGNC:27310	FLCN	1.1875212625863196	11.0	27.3765963710875	2.0	HGNC:27310
HGNC:27312	SAMD14	3.349166802124217	1.0			HGNC:27312
HGNC:27314	LYRM9	4.417461065337284	7.0			HGNC:27314
HGNC:27316	TRIM65	1.2888025593190484	11.0	100.98904245558484	2.0	HGNC:27316
HGNC:27318	ZNF584	0.9799835102184689	11.0			HGNC:27318
HGNC:2732	DDT	10.56607367618643	10.0			HGNC:2732
HGNC:27320	C4orf46	1.2856509687064581	11.0			HGNC:27320
HGNC:27321	SMIM14	5.412290033127954	10.0			HGNC:27321
HGNC:27322	SPATA24	5.103507686097117	2.0			HGNC:27322
HGNC:27323	FAM153B	3.6551475522393915	1.0			HGNC:27323
HGNC:27328	PAXIP1-DT	1.0657127333992016	10.0			HGNC:27328
HGNC:27329	R3HCC1	3.1749497094160652	11.0			HGNC:27329
HGNC:27333	LINC01560	1.117414327803137	9.0			HGNC:27333
HGNC:27334	INTS6L	2.822374522837545	8.0	101.51652709997772	2.0	HGNC:27334
HGNC:27337	ANO5	2.5480679918996496	4.0			HGNC:27337
HGNC:27339	MTLN	2.3881713197149943	11.0	180.18061975288032	1.0	HGNC:27339
HGNC:2734	DDX1	9.372583742942528	11.0	170.50504664126765	4.0	HGNC:2734
HGNC:27340	TMEM254-AS1	3.2622079616149047	3.0			HGNC:27340
HGNC:27343	PROSER2-AS1	2.5152046502786276	1.0			HGNC:27343
HGNC:27344	TMEM218	3.5314770339278443	11.0			HGNC:27344
HGNC:27346	OTUD1	0.4702157476403039	6.0			HGNC:27346
HGNC:27347	WAC-AS1	1.7701271038759607	11.0			HGNC:27347
HGNC:2735	DDX10	2.5955487883303223	11.0	37.243561292913895	2.0	HGNC:2735
HGNC:27351	EEF1AKMT1	5.25158266889919	9.0			HGNC:27351
HGNC:27356	SMIM13	1.1242071538027611	11.0	269.59618898230553	1.0	HGNC:27356
HGNC:2736	DDX11	1.427437999361117	11.0			HGNC:2736
HGNC:27366	HCG27	0.7468729124845243	1.0			HGNC:27366
HGNC:27367	CUTALP	1.3512358351486458	11.0			HGNC:27367
HGNC:2737	DDX12P	2.2879889140559633	8.0			HGNC:2737
HGNC:27371	SLC25A30	1.0962511274493174	9.0	58.96232395658163	1.0	HGNC:27371
HGNC:27375	MSRB3	6.071032612947592	4.0			HGNC:27375
HGNC:27379	RELL1	1.497062857767072	10.0			HGNC:27379
HGNC:2738	DHX15	3.2392551176546105	11.0	122.77610941955389	4.0	HGNC:2738
HGNC:27380	ASPHD1	3.858642525847805	9.0			HGNC:27380
HGNC:27384	ZNRD2-DT	0.8510563198448471	2.0			HGNC:27384
HGNC:27385	NIFK-AS1	0.9458202744105554	8.0			HGNC:27385
HGNC:27387	ZDHHC24	3.9891744796744595	11.0			HGNC:27387
HGNC:27388	MIR9-3HG	1.4066355795680412	4.0			HGNC:27388
HGNC:2739	DHX16	2.850881674413122	10.0	54.397467774925204	4.0	HGNC:2739
HGNC:27393	TMCO4	3.3914758670635305	10.0	46.67009073520652	2.0	HGNC:27393
HGNC:27394	LINC01018	4.068435978223441	1.0			HGNC:27394
HGNC:27396	PLA2G4F	8.703802137786463	2.0			HGNC:27396
HGNC:2740	DDX17	3.978434709593832	11.0	67.25180649484244	4.0	HGNC:2740
HGNC:27400	RASGEF1C	2.5454070384353424	1.0			HGNC:27400
HGNC:27403	TOLLIP-DT	1.8403902951572173	4.0			HGNC:27403
HGNC:27405	NPNT	7.680454094534478	4.0			HGNC:27405
HGNC:27406	INAFM1	2.1439279987941915	10.0			HGNC:27406
HGNC:27408	SDHAP2	0.9758033453850895	7.0			HGNC:27408
HGNC:27409	LINC01619	2.466482741915977	2.0			HGNC:27409
HGNC:2741	DDX18	4.285914612686111	11.0	49.28622070775098	4.0	HGNC:2741
HGNC:27411	SYCE2	8.314778958497037	2.0			HGNC:27411
HGNC:27413	BCLAF3	1.5496594731927307	8.0			HGNC:27413
HGNC:27414	ARHGAP30	1.8355077729189284	4.0	70.82547499642178	3.0	HGNC:27414
HGNC:27417	MOCS2-DT	1.8366747056312234	5.0			HGNC:27417
HGNC:27418	C2orf72	1.4734813808880538	2.0	110.14120046057081	1.0	HGNC:27418
HGNC:2742	DDX19B	3.838954584502024	11.0			HGNC:2742
HGNC:27424	RBM20	0.9211054083342628	2.0			HGNC:27424
HGNC:27425	PDCD4-AS1	4.806906702939436	8.0			HGNC:27425
HGNC:2743	DDX20	0.8187078215303792	11.0	24.187858167711116	2.0	HGNC:2743
HGNC:27437	WDR11-DT	1.213152017726103	1.0			HGNC:27437
HGNC:27438	SBF2-AS1	2.297493668427553	8.0			HGNC:27438
HGNC:2744	DDX21	2.1841623360564033	11.0	44.43972142881081	4.0	HGNC:2744
HGNC:27442	SLC25A45	3.196665213601064	7.0			HGNC:27442
HGNC:27443	LINC02762	1.0304295168604996	1.0			HGNC:27443
HGNC:27444	LINC00900	1.7038344840408395	2.0			HGNC:27444
HGNC:27446	DRC12	6.620823205685344	1.0			HGNC:27446
HGNC:2745	DDX3X	2.6777159175848055	11.0	32.28456655905739	4.0	HGNC:2745
HGNC:27452	KCTD21	0.8790202853402018	9.0			HGNC:27452
HGNC:27453	TMEM80	3.0637218295194315	11.0			HGNC:27453
HGNC:27455	RCOR2	1.3957324862236464	4.0			HGNC:27455
