,score_Pluripotency,score_Post-implantation_Epiblast,score_Extraembryonic_Endoderm,score_Neuroectoderm,dominant_signature,leiden_sig,leiden_cell_type
200,3.106241798400879,-0.927397608757019,0.0,0.0,Pluripotency,3,Pluripotency
201,3.139022620519002,-0.1772727489471435,1.2679822444915771,-1.2297306060791016,Pluripotency,0,Pluripotency
202,4.881325769424438,-0.9797073125839233,0.0,-1.175287087758382,Pluripotency,0,Pluripotency
203,3.0605035781860352,-0.2648858547210693,-1.3040742874145508,0.0,Pluripotency,0,Pluripotency
204,-0.13235645294189435,0.7265130043029785,0.7265130043029785,-1.2108550071716309,Post-implantation_Epiblast,0,Pluripotency
205,0.27040093739827475,0.0,0.0,0.7374571019952948,Neuroectoderm,3,Pluripotency
206,2.318115997314453,-0.18162825107574465,-1.2108550071716309,0.0,Pluripotency,3,Pluripotency
207,1.691705322265625,0.0,0.0,-1.3520046869913738,Pluripotency,3,Pluripotency
208,2.9839067776997887,0.3807620525360109,-1.5398056030273437,-0.10190163236675831,Pluripotency,0,Pluripotency
209,1.4977518399556475,0.6503788948059082,-1.356726837158203,-0.6756468397198301,Pluripotency,0,Pluripotency
210,4.31957893371582,-1.189639413356781,-1.6179064750671386,0.0,Pluripotency,0,Pluripotency
211,3.2349443276723227,-0.8215852379798889,0.6572681903839112,-1.2108550071716309,Pluripotency,0,Pluripotency
212,2.663251225153605,-0.5786061763763428,0.0,-1.2460509936014812,Pluripotency,0,Pluripotency
213,3.4151545683542888,-2.450120210647583,0.7070390065511067,-0.6501353870738636,Pluripotency,0,Pluripotency
214,3.016150840123494,-1.8406211137771606,-0.384976577758789,0.0,Pluripotency,0,Pluripotency
215,3.0915548483530677,0.4866968631744384,-1.3954299290974934,-2.3869324019460967,Pluripotency,0,Pluripotency
216,3.034160327911377,-0.8635943531990051,-1.1514591375986736,-1.334450085957845,Pluripotency,0,Pluripotency
217,2.967672348022461,-0.1854795217514038,-0.4946120580037434,0.0,Pluripotency,0,Pluripotency
218,3.853695440292358,-0.2326110601425171,-1.2050105730692546,-0.7038972233280992,Pluripotency,0,Pluripotency
219,4.5390840212504076,-1.5901116728782654,-0.5702452818552654,-0.4403135270783396,Pluripotency,0,Pluripotency
220,5.028147792816162,-1.8669365048408508,0.0,-2.306301991144816,Pluripotency,0,Pluripotency
221,2.6491345405578617,1.205263113975525,-1.2176411628723145,-1.2148619348352605,Pluripotency,0,Pluripotency
222,3.8889880339304606,0.7476654648780823,-0.9666546344757081,-2.326830343766646,Pluripotency,0,Pluripotency
223,3.764867734909058,-1.9271957874298096,-1.2510236899058025,0.0,Pluripotency,0,Pluripotency
224,3.0369570732116697,-1.1128771305084229,-1.2365301450093586,0.0,Pluripotency,0,Pluripotency
